event.week,event.year,location.point
19,"2,023","36.28411,27.93599"
19,"2,023","36.28411,27.93599"
19,"2,023","36.28428,27.93521"
19,"2,023","36.28428,27.93521"
19,"2,023","36.28451,27.93429"
19,"2,023","36.28452,27.93397"
19,"2,023","36.28559,27.93957"
19,"2,023","36.2844,27.93503"
19,"2,023","36.28349,27.93573"
19,"2,023","40.39941,40.75975"
19,"2,023","40.39941,40.75975"
19,"2,023","39.76621,19.88631"
19,"2,023","36.22037,27.90297"
19,"2,023","36.22011,27.90247"
19,"2,023","36.22039,27.90304"
19,"2,023","36.16644,27.8483699999999"
19,"2,023","36.16644,27.8483699999999"
19,"2,023","36.16644,27.8483699999999"
19,"2,023","36.16517,27.84755"
19,"2,023","36.17102,27.84967"
19,"2,023","36.17006,27.85131"
19,"2,023","36.18078,27.87189"
19,"2,023","42.89645,-6.39130000000001"
19,"2,023","36.22039,27.90304"
19,"2,023","36.17104,27.84932"
19,"2,023","36.17089,27.85098"
19,"2,023","36.17075,27.85122"
19,"2,023","36.17987,27.87329"
19,"2,023","36.17987,27.87329"
19,"2,023","36.17987,27.87329"
19,"2,023","36.18135,27.87202"
19,"2,023","36.1800399999999,27.87325"
19,"2,023","36.1800399999999,27.87325"
19,"2,023","36.1800399999999,27.87325"
19,"2,023","36.1811,27.87246"
19,"2,023","36.1811,27.87246"
19,"2,023","36.1804499999999,27.87334"
19,"2,023","36.18017,27.87359"
19,"2,023","36.23473,27.88752"
19,"2,023","36.23473,27.88752"
19,"2,023","36.23473,27.88752"
19,"2,023","36.24963,27.88781"
19,"2,023","36.20198,27.89875"
19,"2,023","36.28452,27.93263"
19,"2,023","36.2845,27.93259"
19,"2,023","36.28411,27.93599"
19,"2,023","36.2844,27.93503"
19,"2,023","36.2844,27.93503"
19,"2,023","36.28349,27.93573"
19,"2,023","36.28397,27.93676"
19,"2,023","40.39941,40.75975"
19,"2,023","36.17634,27.86844"
19,"2,023","36.17614,27.86925"
19,"2,023","36.21974,27.90235"
19,"2,023","36.17625,27.86873"
19,"2,023","36.18115,27.87067"
19,"2,023","36.18115,27.87067"
19,"2,023","36.18269,27.87146"
19,"2,023","36.18269,27.87146"
19,"2,023","36.17102,27.84967"
19,"2,023","36.17108,27.84921"
19,"2,023","36.16801,27.84979"
19,"2,023","36.17995,27.87418"
19,"2,023","36.18153,27.87173"
19,"2,023","36.17987,27.87329"
19,"2,023","36.17987,27.87329"
19,"2,023","36.23295,27.88908"
19,"2,023","36.23255,27.8891499999999"
19,"2,023","36.23255,27.8891499999999"
19,"2,023","36.23473,27.88752"
19,"2,023","36.23431,27.88775"
19,"2,023","36.23431,27.88775"
19,"2,023","36.24799,27.87714"
19,"2,023","36.2845,27.93259"
19,"2,023","36.2845,27.93259"
19,"2,023","36.28426,27.93989"
19,"2,023","36.28426,27.93989"
19,"2,023","36.28437,27.93779"
19,"2,023","36.28349,27.93572"
19,"2,023","36.28349,27.93572"
19,"2,023","43.14768,-4.90416000000001"
19,"2,023","41.5829,-2.46627000000001"
19,"2,023","41.48723,-2.57400000000001"
19,"2,023","41.4905299999999,-2.57463999999999"
19,"2,023","36.22081,27.90165"
19,"2,023","36.22039,27.90304"
19,"2,023","36.18078,27.87189"
19,"2,023","36.17102,27.85087"
19,"2,023","36.17108,27.84921"
19,"2,023","36.16796,27.85149"
19,"2,023","36.17104,27.84914"
19,"2,023","36.17097,27.85082"
19,"2,023","36.17987,27.87329"
19,"2,023","36.18069,27.87304"
19,"2,023","36.1804499999999,27.87334"
19,"2,023","36.18017,27.87359"
19,"2,023","36.23295,27.88908"
19,"2,023","36.23299,27.8891"
19,"2,023","36.23407,27.88753"
19,"2,023","36.23473,27.88752"
19,"2,023","36.23473,27.88752"
19,"2,023","36.20201,27.89871"
19,"2,023","36.23431,27.88775"
19,"2,023","36.23431,27.88775"
19,"2,023","36.24853,27.87731"
19,"2,023","36.2845,27.93259"
19,"2,023","36.28426,27.93989"
19,"2,023","36.28426,27.93962"
19,"2,023","36.28469,27.93875"
19,"2,023","36.28451,27.93429"
19,"2,023","36.28451,27.93429"
19,"2,023","36.28504,27.94085"
19,"2,023","36.28452,27.93397"
19,"2,023","36.28437,27.93779"
19,"2,023","36.28437,27.93779"
19,"2,023","36.28426,27.93782"
19,"2,023","36.28563,27.93958"
19,"2,023","36.28563,27.93958"
19,"2,023","36.28561,27.93901"
19,"2,023","36.28397,27.93676"
19,"2,023","36.93613,31.16901"
19,"2,023","36.93611,31.16886"
19,"2,023","36.93609,31.16873"
19,"2,023","36.93609,31.16873"
19,"2,023","36.93604,31.1686"
19,"2,023","36.936,31.16848"
19,"2,023","36.93592,31.16825"
19,"2,023","36.93583,31.16815"
19,"2,023","36.93573,31.16807"
19,"2,023","41.73065,0.744719999999992"
19,"2,023","36.43929,28.2284"
19,"2,023","36.44146,28.23303"
19,"2,023","41.30618,0.969130000000007"
19,"2,023","41.30618,0.969130000000007"
19,"2,023","36.93604,31.1686"
19,"2,023","36.936,31.16848"
19,"2,023","36.93583,31.16815"
19,"2,023","36.93565,31.16799"
19,"2,023","43.3162258,16.8401068"
19,"2,023","36.43933,28.22839"
19,"2,023","36.44104,28.2326"
19,"2,023","36.43992,28.22661"
19,"2,023","36.44612,28.22443"
19,"2,023","41.27131,1.04662999999999"
19,"2,023","40.481,-3.96300000000002"
19,"2,023","40.49541,-3.97893"
19,"2,023","41.31705,0.90598"
19,"2,023","38.90907,-7.79103999999999"
19,"2,023","41.27428,1.05155999999999"
19,"2,023","41.27103,1.04536000000001"
19,"2,023","41.26996,1.04617000000001"
19,"2,023","36.93609,31.16873"
19,"2,023","36.93604,31.1686"
19,"2,023","36.93604,31.1686"
19,"2,023","36.93596,31.16835"
19,"2,023","36.93592,31.16825"
19,"2,023","36.93592,31.16825"
19,"2,023","36.93583,31.16815"
19,"2,023","36.93565,31.16799"
19,"2,023","52.06489,5.33963000000001"
19,"2,023","42.21995,1.50397999999999"
19,"2,023","36.43992,28.22661"
19,"2,023","36.44071,28.23222"
19,"2,023","36.43992,28.22661"
19,"2,023","36.44104,28.2326"
19,"2,023","36.44059,28.21477"
19,"2,023","41.27046,1.04678"
19,"2,023","39.7345,19.88935"
19,"2,023","40.49541,-3.97893"
19,"2,023","41.27461,1.04991000000001"
19,"2,023","41.27694,1.05018000000001"
19,"2,023","41.27178,1.04723999999999"
19,"2,023","41.26993,1.04574000000001"
19,"2,023","41.27034,1.04647"
19,"2,023","41.27019,1.0464"
19,"2,023","41.2702,1.04639000000001"
19,"2,023","36.44104,28.2326"
19,"2,023","36.43992,28.22661"
19,"2,023","40.62981,0.421680000000001"
19,"2,023","36.43987,28.21217"
19,"2,023","36.93596,31.16835"
19,"2,023","36.93592,31.16825"
19,"2,023","36.93592,31.16825"
19,"2,023","36.93573,31.16807"
19,"2,023","36.93573,31.16807"
19,"2,023","36.93565,31.16799"
19,"2,023","36.93565,31.16799"
19,"2,023","36.93609,31.16873"
19,"2,023","36.93583,31.16815"
19,"2,023","36.93573,31.16807"
19,"2,023","41.31058,0.916180000000006"
19,"2,023","41.21488,0.771579999999991"
19,"2,023","36.38525,28.03225"
19,"2,023","36.37437,28.03547"
19,"2,023","36.39156,28.0552"
19,"2,023","36.37515,28.03123"
19,"2,023","36.37508,28.03171"
19,"2,023","36.38543,28.03115"
19,"2,023","36.37558,28.03079"
19,"2,023","36.23808,27.82661"
19,"2,023","36.23514,27.82561"
19,"2,023","36.23885,27.82703"
19,"2,023","36.23525,27.82564"
19,"2,023","36.23525,27.82564"
19,"2,023","36.23525,27.82564"
19,"2,023","36.23667,27.82598"
19,"2,023","36.23718,27.82633"
19,"2,023","36.23472,27.82823"
19,"2,023","36.23613,27.8276699999999"
19,"2,023","36.23613,27.8276699999999"
19,"2,023","36.23613,27.8276699999999"
19,"2,023","36.23847,27.82804"
19,"2,023","36.23791,27.82528"
19,"2,023","36.23696,27.8277700000001"
19,"2,023","36.23658,27.82765"
19,"2,023","36.23658,27.82765"
19,"2,023","36.23648,27.82764"
19,"2,023","36.23648,27.82764"
19,"2,023","36.23608,27.82766"
19,"2,023","36.23608,27.82766"
19,"2,023","36.23541,27.82776"
19,"2,023","36.23462,27.82823"
19,"2,023","36.23462,27.82823"
19,"2,023","36.23439,27.82571"
19,"2,023","36.23476,27.82555"
19,"2,023","36.23476,27.82555"
19,"2,023","36.38986,28.05454"
19,"2,023","41.1389,0.47717999999999"
19,"2,023","41.1368,0.480069999999992"
19,"2,023","41.39683,1.02720000000001"
19,"2,023","41.22536,0.941449999999996"
19,"2,023","41.2125499999999,1.00566"
19,"2,023","42.21469,1.48408000000001"
19,"2,023","41.2055,0.784520000000013"
19,"2,023","40.85059,0.563860000000012"
19,"2,023","41.21427,0.771520000000008"
19,"2,023","41.36562,0.975349999999997"
19,"2,023","36.37391,28.03733"
19,"2,023","36.37515,28.03123"
19,"2,023","36.37508,28.03171"
19,"2,023","36.38558,28.03151"
19,"2,023","36.37527,28.0309799999999"
19,"2,023","36.36853,27.98901"
19,"2,023","36.37558,28.03079"
19,"2,023","36.23502,27.82554"
19,"2,023","36.23808,27.82661"
19,"2,023","36.23525,27.82564"
19,"2,023","36.23525,27.82564"
19,"2,023","36.23525,27.82564"
19,"2,023","36.23667,27.82598"
19,"2,023","36.23718,27.82633"
19,"2,023","36.34562,27.93957"
19,"2,023","36.23472,27.82823"
19,"2,023","36.23473,27.82823"
19,"2,023","36.23473,27.82823"
19,"2,023","36.23474,27.82823"
19,"2,023","36.23478,27.82824"
19,"2,023","36.23615,27.82766"
19,"2,023","36.23715,27.82799"
19,"2,023","36.23715,27.82799"
19,"2,023","36.23715,27.82799"
19,"2,023","36.23881,27.82699"
19,"2,023","36.23806,27.82554"
19,"2,023","36.23806,27.82554"
19,"2,023","36.23791,27.82528"
19,"2,023","36.23791,27.82528"
19,"2,023","36.23696,27.8277700000001"
19,"2,023","36.23658,27.82765"
19,"2,023","36.23648,27.82764"
19,"2,023","36.23608,27.82766"
19,"2,023","36.23608,27.82766"
19,"2,023","36.23462,27.82823"
19,"2,023","36.23462,27.82823"
19,"2,023","36.23451,27.82821"
19,"2,023","36.23451,27.82821"
19,"2,023","36.23451,27.82821"
19,"2,023","36.23392,27.82579"
19,"2,023","36.34582,27.9398"
19,"2,023","36.37513,28.0311"
19,"2,023","36.38974,28.05451"
19,"2,023","35.92315,139.64274"
19,"2,023","41.27402,0.61368000000001"
19,"2,023","41.21429,0.771529999999997"
19,"2,023","41.21426,0.771520000000008"
19,"2,023","41.18607,0.495309999999999"
19,"2,023","41.18547,0.497199999999992"
19,"2,023","36.38526,28.03225"
19,"2,023","36.38526,28.03225"
19,"2,023","36.37441,28.03506"
19,"2,023","36.37436,28.03547"
19,"2,023","36.37515,28.03096"
19,"2,023","36.37527,28.0309799999999"
19,"2,023","36.37527,28.0309799999999"
19,"2,023","36.3755499999999,28.03055"
19,"2,023","36.23514,27.82561"
19,"2,023","36.23525,27.82564"
19,"2,023","36.23525,27.82564"
19,"2,023","36.2357099999999,27.82552"
19,"2,023","36.2357099999999,27.82552"
19,"2,023","36.23667,27.82598"
19,"2,023","36.23473,27.82823"
19,"2,023","36.23483,27.82824"
19,"2,023","36.23485,27.82824"
19,"2,023","36.23613,27.8276699999999"
19,"2,023","36.23615,27.82766"
19,"2,023","36.23715,27.82799"
19,"2,023","36.23881,27.82699"
19,"2,023","36.23767,27.82641"
19,"2,023","36.23806,27.82554"
19,"2,023","36.23791,27.82528"
19,"2,023","36.23786,27.82501"
19,"2,023","36.23786,27.82501"
19,"2,023","36.23786,27.82501"
19,"2,023","36.23785,27.82501"
19,"2,023","36.23785,27.82501"
19,"2,023","36.23761,27.82788"
19,"2,023","36.23648,27.82764"
19,"2,023","36.23462,27.82823"
19,"2,023","36.23451,27.82821"
19,"2,023","36.34621,27.93985"
19,"2,023","36.37559,28.03081"
19,"2,023","36.37559,28.03081"
19,"2,023","41.32853,0.818839999999993"
19,"2,023","41.34837,0.950050000000013"
19,"2,023","41.25781,0.835649999999999"
19,"2,023","40.58641,-1.96926999999999"
19,"2,023","41.21253,1.00564999999999"
19,"2,023","41.25236,0.741849999999992"
19,"2,023","43.78896,11.22978"
19,"2,023","43.789,11.2298"
19,"2,023","41.13894,0.477820000000001"
19,"2,023","41.18602,0.495969999999988"
19,"2,023","41.1841,0.498089999999999"
19,"2,023","36.23769,27.82638"
19,"2,023","36.23806,27.82554"
19,"2,023","36.23791,27.82528"
19,"2,023","36.23697,27.8277700000001"
19,"2,023","36.23658,27.82765"
19,"2,023","36.23658,27.82765"
19,"2,023","36.23608,27.82766"
19,"2,023","36.23608,27.82766"
19,"2,023","36.23475,27.82825"
19,"2,023","36.23462,27.82823"
19,"2,023","36.23476,27.82555"
19,"2,023","36.34595,27.93985"
19,"2,023","36.37572,28.03124"
19,"2,023","36.3756,28.03081"
19,"2,023","36.3756,28.03081"
19,"2,023","36.37513,28.0311"
19,"2,023","36.37495,28.03064"
19,"2,023","36.37494,28.03064"
19,"2,023","36.3905,28.05517"
19,"2,023","36.38523,28.03228"
19,"2,023","36.38526,28.03225"
19,"2,023","36.37437,28.03547"
19,"2,023","36.37495,28.03063"
19,"2,023","36.36872,27.98984"
19,"2,023","36.38544,28.03115"
19,"2,023","36.3755499999999,28.03055"
19,"2,023","36.36853,27.98901"
19,"2,023","36.37559,28.03081"
19,"2,023","36.23885,27.82703"
19,"2,023","36.23525,27.82564"
19,"2,023","36.23718,27.82633"
19,"2,023","36.23444,27.82818"
19,"2,023","36.34638,27.93977"
19,"2,023","36.23472,27.82823"
19,"2,023","36.23472,27.82823"
19,"2,023","36.23474,27.82823"
19,"2,023","36.23483,27.82824"
19,"2,023","36.23715,27.82799"
19,"2,023","36.23716,27.82799"
19,"2,023","36.23847,27.82804"
19,"2,023","36.23847,27.82804"
19,"2,023","36.23847,27.82804"
19,"2,023","41.26728,0.84919999999999"
19,"2,023","41.21427,0.771520000000008"
18,"2,023","41.3269,0.819799999999997"
18,"2,023","41.32457,0.82168999999999"
18,"2,023","41.32863,0.818119999999996"
18,"2,023","41.36352,0.898319999999995"
18,"2,023","40.39985,40.7648"
18,"2,023","40.39996,40.76481"
18,"2,023","40.40017,40.7649"
18,"2,023","40.39985,40.7648"
18,"2,023","40.40017,40.7649"
18,"2,023","40.40017,40.7649"
18,"2,023","40.40017,40.7649"
18,"2,023","36.30718,28.13611"
18,"2,023","36.33071,28.05939"
18,"2,023","36.31952,28.08214"
18,"2,023","36.38026,28.0611"
18,"2,023","41.67758,2.40247"
18,"2,023","42.9190177,16.8833951"
18,"2,023","36.88774,30.6227"
18,"2,023","36.88774,30.6227"
18,"2,023","36.88775,30.62268"
18,"2,023","36.33057,28.05969"
18,"2,023","36.33124,28.06064"
18,"2,023","36.33147,28.06275"
18,"2,023","36.33156,28.063"
18,"2,023","41.67737,2.40201000000001"
18,"2,023","41.67649,2.40294999999998"
18,"2,023","40.39973,40.76481"
18,"2,023","40.40017,40.7649"
18,"2,023","36.88774,30.6227"
18,"2,023","36.88774,30.6227"
18,"2,023","36.88775,30.62268"
18,"2,023","36.88775,30.62268"
18,"2,023","41.31768,0.825440000000009"
18,"2,023","41.36352,0.898319999999995"
18,"2,023","38.90907,-7.79103999999999"
18,"2,023","41.67655,2.40202"
18,"2,023","41.67773,2.4015"
18,"2,023","41.67713,2.40262000000001"
18,"2,023","41.6767899999999,2.40215999999999"
18,"2,023","41.67666,2.40256"
18,"2,023","36.88772,30.62273"
18,"2,023","40.39985,40.7648"
18,"2,023","40.40017,40.7649"
18,"2,023","40.39985,40.7648"
18,"2,023","40.40018,40.76491"
18,"2,023","40.40018,40.76491"
18,"2,023","40.39985,40.7648"
18,"2,023","40.39996,40.76481"
18,"2,023","36.33099,28.05981"
18,"2,023","36.33094,28.05974"
18,"2,023","36.33094,28.05974"
18,"2,023","36.33162,28.06307"
18,"2,023","36.31991,28.08283"
18,"2,023","36.37934,28.06133"
18,"2,023","41.361,0.898530000000008"
18,"2,023","45.296,9.12700000000002"
18,"2,023","41.36182,0.89896999999999"
18,"2,023","40.178,-8.55500000000001"
18,"2,023","36.88774,30.6227"
18,"2,023","36.88775,30.62268"
18,"2,023","36.33057,28.05969"
18,"2,023","36.3313,28.06251"
18,"2,023","36.32006,28.08252"
18,"2,023","36.32067,28.08309"
18,"2,023","40.39997,40.7648200000001"
18,"2,023","40.3997,40.7648"
18,"2,023","40.40017,40.7649"
18,"2,023","40.39985,40.7648"
18,"2,023","40.40018,40.76491"
18,"2,023","38.91174,-7.79696000000001"
18,"2,023","45.48,8.055"
18,"2,023","49.8288153877112,5.92487616544951"
18,"2,023","47.64563,16.60419"
18,"2,023","40.0688899999999,-2.20149999999999"
18,"2,023","39.79167,19.67608"
18,"2,023","43.2212183,1.5469021"
18,"2,023","42.13756,3.01015"
18,"2,023","42.14006,3.01049"
18,"2,023","47.64562,16.6042"
18,"2,023","40.0730999999999,-2.20312000000001"
18,"2,023","40.40001,40.76473"
18,"2,023","40.40001,40.76473"
18,"2,023","41.48973,-2.42598000000001"
18,"2,023","42.7100856,2.078168"
18,"2,023","42.7106484,2.07703940000001"
18,"2,023","40.40001,40.76473"
18,"2,023","44.9323,7.42012000000002"
18,"2,023","40.40001,40.76473"
18,"2,023","41.49369,-2.43009"
18,"2,023","42.7121284,2.07727359999999"
18,"2,023","42.7098943,2.07849049999999"
18,"2,023","40.40001,40.76473"
18,"2,023","40.40001,40.76473"
18,"2,023","40.40011,40.76476"
18,"2,023","40.40011,40.76476"
18,"2,023","40.40011,40.76476"
18,"2,023","40.40011,40.76476"
18,"2,023","42.37703,2.30666000000001"
18,"2,023","38.84,-2.95100000000001"
18,"2,023","41.5829,-2.46627000000001"
18,"2,023","40.40011,40.76476"
18,"2,023","40.40011,40.76476"
18,"2,023","40.40011,40.76476"
18,"2,023","40.481,-3.96300000000002"
18,"2,023","40.75698,-3.79576"
18,"2,023","40.75475,-3.80145"
18,"2,023","38.71964,-0.792420000000003"
18,"2,023","41.48928,-2.56784"
18,"2,023","35.73951,140.14455"
18,"2,023","40.40011,40.76476"
18,"2,023","40.74886,0.0539899999999978"
18,"2,023","38.841,-2.948"
18,"2,023","42.0178,-4.57660000000001"
18,"2,023","41.48723,-2.57400000000001"
18,"2,023","38.963,-2.888"
18,"2,023","38.81567,-9.18229000000002"
18,"2,023","40.39975,40.7647699999999"
18,"2,023","40.39973,40.76468"
18,"2,023","40.39973,40.76468"
18,"2,023","40.40003,40.76489"
18,"2,023","40.40002,40.76489"
18,"2,023","40.40003,40.76492"
18,"2,023","40.40004,40.76493"
18,"2,023","41.98893,3.19097"
18,"2,023","40.40006,40.76465"
18,"2,023","40.40006,40.76465"
18,"2,023","40.40003,40.76467"
18,"2,023","40.39184,-0.946789999999996"
18,"2,023","40.39525,-0.936819999999986"
18,"2,023","40.39973,40.76468"
18,"2,023","40.39983,40.7646"
18,"2,023","40.40002,40.76488"
18,"2,023","40.40002,40.76489"
18,"2,023","40.40003,40.76492"
18,"2,023","40.40003,40.76492"
18,"2,023","41.99016,3.19123"
18,"2,023","40.40003,40.76467"
18,"2,023","42.58855,-8.50135"
18,"2,023","40.39973,40.76468"
18,"2,023","40.40002,40.7649"
18,"2,023","40.40002,40.7649"
18,"2,023","40.40003,40.76493"
18,"2,023","40.40004,40.76493"
18,"2,023","40.40004,40.76494"
18,"2,023","40.40003,40.76494"
18,"2,023","41.98964,3.19072999999999"
18,"2,023","41.99143,3.19110000000001"
18,"2,023","40.39254,-0.942450000000012"
18,"2,023","35.3598,33.14028"
18,"2,023","35.66132,34.56837"
18,"2,023","35.66146,34.56852"
18,"2,023","35.66146,34.56852"
18,"2,023","35.6615,34.56878"
18,"2,023","40.40006,40.76465"
18,"2,023","40.40004,40.76467"
18,"2,023","40.40004,40.76467"
18,"2,023","40.39973,40.76468"
18,"2,023","40.39977,40.76464"
18,"2,023","40.39976,40.76464"
18,"2,023","40.39982,40.76465"
18,"2,023","40.40002,40.76489"
18,"2,023","40.40002,40.76489"
18,"2,023","40.40003,40.76492"
18,"2,023","40.40003,40.76493"
18,"2,023","40.40004,40.76493"
18,"2,023","40.40003,40.76494"
18,"2,023","41.06465,1.16791000000001"
18,"2,023","41.06731,1.16686000000001"
18,"2,023","41.98812,3.19126999999999"
18,"2,023","41.98812,3.19126999999999"
18,"2,023","41.99187,3.19164"
18,"2,023","42.58847,-8.50139000000001"
18,"2,023","40.40006,40.76465"
18,"2,023","40.40006,40.76465"
18,"2,023","40.40003,40.76467"
18,"2,023","40.40003,40.76467"
18,"2,023","40.40004,40.76467"
18,"2,023","40.37771,-3.79990000000001"
18,"2,023","35.63222,34.37507"
18,"2,023","35.63161,34.3742000000001"
18,"2,023","41.80128,2.74283"
18,"2,023","35.6315,34.37403"
18,"2,023","35.63259,34.37619"
18,"2,023","41.27227,0.901330000000016"
18,"2,023","43.46449,-8.29796"
18,"2,023","35.6315,34.37403"
18,"2,023","35.63222,34.37507"
18,"2,023","35.63257,34.37612"
18,"2,023","41.80125,2.74278999999999"
18,"2,023","41.1855,0.712530000000011"
18,"2,023","41.1796,0.712560000000002"
18,"2,023","42.91844,-4.42942"
18,"2,023","42.03408,3.19130000000001"
18,"2,023","42.0293,3.18871"
18,"2,023","40.39184,-0.946789999999996"
18,"2,023","41.21596,0.735189999999993"
18,"2,023","42.91947,-4.43265"
17,"2,023","41.77376,2.43585000000001"
17,"2,023","41.77338,2.43603000000001"
17,"2,023","41.77138,2.44020999999999"
17,"2,023","41.77145,2.44018"
17,"2,023","40.40001,40.76468"
17,"2,023","42.55728,1.68457999999999"
17,"2,023","41.77245,2.44018999999999"
17,"2,023","40.40001,40.76468"
17,"2,023","40.40001,40.76468"
17,"2,023","54.82304,23.92616"
17,"2,023","38.92373,-7.80333000000001"
17,"2,023","45.546,8.32200000000001"
17,"2,023","42.23221,1.20267"
17,"2,023","47.93557,16.72163"
17,"2,023","41.72084,1.99728000000001"
17,"2,023","41.70803,1.99695999999999"
17,"2,023","42.23228,1.20312"
17,"2,023","41.7072,1.99726"
17,"2,023","41.7072,1.99727"
17,"2,023","41.71374,1.99545"
17,"2,023","38.63239,-0.762699999999992"
17,"2,023","42.23228,1.20312"
17,"2,023","41.706,1.99796"
17,"2,023","41.72084,1.99728000000001"
17,"2,023","41.71077,1.99692000000001"
