gr,richness,caption,colour,shape,opacity,size
NC70A,734,Number of taxa: 734,#BCC812,circle,0.9,0.9
NC71A,415,Number of taxa: 415,#C1E311,circle,0.9,0.9
ND01A,834,Number of taxa: 834,#B7AD13,circle,0.9,0.9
ND15A,437,Number of taxa: 437,#C1E311,circle,0.9,0.9
ND29A,437,Number of taxa: 437,#C1E311,circle,0.9,0.9
NF98A,483,Number of taxa: 483,#C1E311,circle,0.9,0.9
NG74A,537,Number of taxa: 537,#BCC812,circle,0.9,0.9
NG85A,657,Number of taxa: 657,#BCC812,circle,0.9,0.9
NH13A,333,Number of taxa: 333,#C1E311,circle,0.9,0.9
NH14A,295,Number of taxa: 295,#C1E311,circle,0.9,0.9
NH25A,440,Number of taxa: 440,#C1E311,circle,0.9,0.9
NH46A,540,Number of taxa: 540,#BCC812,circle,0.9,0.9
NH68A,680,Number of taxa: 680,#BCC812,circle,0.9,0.9
NH69A,788,Number of taxa: 788,#B7AD13,circle,0.9,0.9
NH72A,429,Number of taxa: 429,#C1E311,circle,0.9,0.9
NH73A,525,Number of taxa: 525,#BCC812,circle,0.9,0.9
NH92A,650,Number of taxa: 650,#BCC812,circle,0.9,0.9
NH93A,449,Number of taxa: 449,#C1E311,circle,0.9,0.9
NJ12A,544,Number of taxa: 544,#BCC812,circle,0.9,0.9
NJ32A,476,Number of taxa: 476,#C1E311,circle,0.9,0.9
NJ40A,509,Number of taxa: 509,#BCC812,circle,0.9,0.9
NK14A,590,Number of taxa: 590,#BCC812,circle,0.9,0.9
NM43A,621,Number of taxa: 621,#BCC812,circle,0.9,0.9
NN01A,517,Number of taxa: 517,#BCC812,circle,0.9,0.9
NN36A,345,Number of taxa: 345,#C1E311,circle,0.9,0.9
NN37A,405,Number of taxa: 405,#C1E311,circle,0.9,0.9
NN48A,438,Number of taxa: 438,#C1E311,circle,0.9,0.9
NN51A,569,Number of taxa: 569,#BCC812,circle,0.9,0.9
NN53A,742,Number of taxa: 742,#BCC812,circle,0.9,0.9
NN60A,703,Number of taxa: 703,#BCC812,circle,0.9,0.9
NN63A,599,Number of taxa: 599,#BCC812,circle,0.9,0.9
NN71A,487,Number of taxa: 487,#C1E311,circle,0.9,0.9
NN73A,507,Number of taxa: 507,#BCC812,circle,0.9,0.9
NN79A,653,Number of taxa: 653,#BCC812,circle,0.9,0.9
NN93A,478,Number of taxa: 478,#C1E311,circle,0.9,0.9
NO08A,500,Number of taxa: 500,#BCC812,circle,0.9,0.9
NO13A,746,Number of taxa: 746,#BCC812,circle,0.9,0.9
NO15A,568,Number of taxa: 568,#BCC812,circle,0.9,0.9
NO16A,616,Number of taxa: 616,#BCC812,circle,0.9,0.9
NO41A,849,Number of taxa: 849,#B7AD13,circle,0.9,0.9
NO53A,795,Number of taxa: 795,#B7AD13,circle,0.9,0.9
NO54A,604,Number of taxa: 604,#BCC812,circle,0.9,0.9
NR44A,469,Number of taxa: 469,#C1E311,circle,0.9,0.9
NR74A,459,Number of taxa: 459,#C1E311,circle,0.9,0.9
NR76A,576,Number of taxa: 576,#BCC812,circle,0.9,0.9
NR77A,612,Number of taxa: 612,#BCC812,circle,0.9,0.9
NR79A,622,Number of taxa: 622,#BCC812,circle,0.9,0.9
NR83A,599,Number of taxa: 599,#BCC812,circle,0.9,0.9
NR85A,484,Number of taxa: 484,#C1E311,circle,0.9,0.9
NS04A,575,Number of taxa: 575,#BCC812,circle,0.9,0.9
NS05A,697,Number of taxa: 697,#BCC812,circle,0.9,0.9
NS07A,555,Number of taxa: 555,#BCC812,circle,0.9,0.9
NS19A,510,Number of taxa: 510,#BCC812,circle,0.9,0.9
NS29A,650,Number of taxa: 650,#BCC812,circle,0.9,0.9
NS49A,541,Number of taxa: 541,#BCC812,circle,0.9,0.9
NS64A,407,Number of taxa: 407,#C1E311,circle,0.9,0.9
NS71A,579,Number of taxa: 579,#BCC812,circle,0.9,0.9
NS78A,491,Number of taxa: 491,#C1E311,circle,0.9,0.9
NS80A,530,Number of taxa: 530,#BCC812,circle,0.9,0.9
NS84A,783,Number of taxa: 783,#B7AD13,circle,0.9,0.9
NS99A,872,Number of taxa: 872,#B7AD13,circle,0.9,0.9
NT00A,673,Number of taxa: 673,#BCC812,circle,0.9,0.9
NT08A,944,Number of taxa: 944,#B7AD13,circle,0.9,0.9
NT09A,775,Number of taxa: 775,#B7AD13,circle,0.9,0.9
NT12A,514,Number of taxa: 514,#BCC812,circle,0.9,0.9
NT21A,539,Number of taxa: 539,#BCC812,circle,0.9,0.9
NT36A,944,Number of taxa: 944,#B7AD13,circle,0.9,0.9
NT44A,676,Number of taxa: 676,#BCC812,circle,0.9,0.9
NT60A,506,Number of taxa: 506,#BCC812,circle,0.9,0.9
NU21A,1070,Number of taxa: 1070,#B29215,circle,0.9,0.9
NX35A,505,Number of taxa: 505,#BCC812,circle,0.9,0.9
NX46A,823,Number of taxa: 823,#B7AD13,circle,0.9,0.9
NX79A,510,Number of taxa: 510,#BCC812,circle,0.9,0.9
NX88A,564,Number of taxa: 564,#BCC812,circle,0.9,0.9
NX97A,970,Number of taxa: 970,#B7AD13,circle,0.9,0.9
NY10A,706,Number of taxa: 706,#BCC812,circle,0.9,0.9
NY23A,780,Number of taxa: 780,#B7AD13,circle,0.9,0.9
NY29A,532,Number of taxa: 532,#BCC812,circle,0.9,0.9
NY33A,760,Number of taxa: 760,#B7AD13,circle,0.9,0.9
NY65A,723,Number of taxa: 723,#BCC812,circle,0.9,0.9
NY67A,629,Number of taxa: 629,#BCC812,circle,0.9,0.9
NY87A,736,Number of taxa: 736,#BCC812,circle,0.9,0.9
NZ07A,619,Number of taxa: 619,#BCC812,circle,0.9,0.9
NZ18A,701,Number of taxa: 701,#BCC812,circle,0.9,0.9
NZ80A,941,Number of taxa: 941,#B7AD13,circle,0.9,0.9
S22A,639,Number of taxa: 639,#BCC812,circle,0.9,0.9
S74A,635,Number of taxa: 635,#BCC812,circle,0.9,0.9
SD37A,1042,Number of taxa: 1042,#B29215,circle,0.9,0.9
SD38A,981,Number of taxa: 981,#B7AD13,circle,0.9,0.9
SD42A,1017,Number of taxa: 1017,#B29215,circle,0.9,0.9
SD48A,1119,Number of taxa: 1119,#B29215,circle,0.9,0.9
SD71A,1129,Number of taxa: 1129,#B29215,circle,0.9,0.9
SD76A,873,Number of taxa: 873,#B7AD13,circle,0.9,0.9
SD83A,975,Number of taxa: 975,#B7AD13,circle,0.9,0.9
SE06A,728,Number of taxa: 728,#BCC812,circle,0.9,0.9
SE12A,811,Number of taxa: 811,#B7AD13,circle,0.9,0.9
SE26A,819,Number of taxa: 819,#B7AD13,circle,0.9,0.9
SE62A,725,Number of taxa: 725,#BCC812,circle,0.9,0.9
SH22A,770,Number of taxa: 770,#B7AD13,circle,0.9,0.9
SH49A,738,Number of taxa: 738,#BCC812,circle,0.9,0.9
SH63A,739,Number of taxa: 739,#BCC812,circle,0.9,0.9
SH70A,675,Number of taxa: 675,#BCC812,circle,0.9,0.9
SH80A,639,Number of taxa: 639,#BCC812,circle,0.9,0.9
SH82A,516,Number of taxa: 516,#BCC812,circle,0.9,0.9
SH94A,656,Number of taxa: 656,#BCC812,circle,0.9,0.9
SH95A,645,Number of taxa: 645,#BCC812,circle,0.9,0.9
SJ03A,560,Number of taxa: 560,#BCC812,circle,0.9,0.9
SJ74A,915,Number of taxa: 915,#B7AD13,circle,0.9,0.9
SJ81A,837,Number of taxa: 837,#B7AD13,circle,0.9,0.9
SJ83A,889,Number of taxa: 889,#B7AD13,circle,0.9,0.9
SK09A,771,Number of taxa: 771,#B7AD13,circle,0.9,0.9
SK18A,864,Number of taxa: 864,#B7AD13,circle,0.9,0.9
SK22A,1173,Number of taxa: 1173,#B29215,circle,0.9,0.9
SK26A,1230,Number of taxa: 1230,#B29215,circle,0.9,0.9
SK39A,899,Number of taxa: 899,#B7AD13,circle,0.9,0.9
SK41A,1006,Number of taxa: 1006,#B29215,circle,0.9,0.9
SN82A,649,Number of taxa: 649,#BCC812,circle,0.9,0.9
SN87A,416,Number of taxa: 416,#C1E311,circle,0.9,0.9
SN95A,635,Number of taxa: 635,#BCC812,circle,0.9,0.9
SN97A,607,Number of taxa: 607,#BCC812,circle,0.9,0.9
SO16A,656,Number of taxa: 656,#BCC812,circle,0.9,0.9
SO32A,843,Number of taxa: 843,#B7AD13,circle,0.9,0.9
SO36A,847,Number of taxa: 847,#B7AD13,circle,0.9,0.9
SO94A,1173,Number of taxa: 1173,#B29215,circle,0.9,0.9
SP22A,968,Number of taxa: 968,#B7AD13,circle,0.9,0.9
SS98A,736,Number of taxa: 736,#BCC812,circle,0.9,0.9
ST20A,877,Number of taxa: 877,#B7AD13,circle,0.9,0.9
ST28A,1047,Number of taxa: 1047,#B29215,circle,0.9,0.9
SX36A,975,Number of taxa: 975,#B7AD13,circle,0.9,0.9
SX78A,967,Number of taxa: 967,#B7AD13,circle,0.9,0.9
SX98A,1230,Number of taxa: 1230,#B29215,circle,0.9,0.9
TF14A,749,Number of taxa: 749,#BCC812,circle,0.9,0.9
TL25A,1131,Number of taxa: 1131,#B29215,circle,0.9,0.9
TL53A,995,Number of taxa: 995,#B7AD13,circle,0.9,0.9
TL65A,877,Number of taxa: 877,#B7AD13,circle,0.9,0.9
TL91A,857,Number of taxa: 857,#B7AD13,circle,0.9,0.9
TQ24A,1241,Number of taxa: 1241,#B29215,circle,0.9,0.9
V49A,405,Number of taxa: 405,#C1E311,circle,0.9,0.9
V88A,501,Number of taxa: 501,#BCC812,circle,0.9,0.9
W02A,688,Number of taxa: 688,#BCC812,circle,0.9,0.9
W13A,625,Number of taxa: 625,#BCC812,circle,0.9,0.9
W14A,434,Number of taxa: 434,#C1E311,circle,0.9,0.9
W15A,368,Number of taxa: 368,#C1E311,circle,0.9,0.9
W58A,374,Number of taxa: 374,#C1E311,circle,0.9,0.9
WV47A,935,Number of taxa: 935,#B7AD13,circle,0.9,0.9
NS56A,1344,Number of taxa: 1344,#AD7716,circle,0.9,0.9
NZ21A,1070,Number of taxa: 1070,#B29215,circle,0.9,0.9
O22A,884,Number of taxa: 884,#B7AD13,circle,0.9,0.9
R30A,452,Number of taxa: 452,#C1E311,circle,0.9,0.9
S77A,600,Number of taxa: 600,#BCC812,circle,0.9,0.9
SD31A,1487,Number of taxa: 1487,#AD7716,circle,0.9,0.9
SD53A,1112,Number of taxa: 1112,#B29215,circle,0.9,0.9
SE22A,985,Number of taxa: 985,#B7AD13,circle,0.9,0.9
SE32A,1116,Number of taxa: 1116,#B29215,circle,0.9,0.9
SE91A,945,Number of taxa: 945,#B7AD13,circle,0.9,0.9
SJ38A,1256,Number of taxa: 1256,#AD7716,circle,0.9,0.9
SJ79A,1018,Number of taxa: 1018,#B29215,circle,0.9,0.9
SJ89A,1257,Number of taxa: 1257,#AD7716,circle,0.9,0.9
SJ99A,1092,Number of taxa: 1092,#B29215,circle,0.9,0.9
SK23A,766,Number of taxa: 766,#B7AD13,circle,0.9,0.9
SK53A,1454,Number of taxa: 1454,#AD7716,circle,0.9,0.9
SK54A,1319,Number of taxa: 1319,#AD7716,circle,0.9,0.9
SK62A,857,Number of taxa: 857,#B7AD13,circle,0.9,0.9
SK81A,866,Number of taxa: 866,#B7AD13,circle,0.9,0.9
SO05A,886,Number of taxa: 886,#B7AD13,circle,0.9,0.9
SO48A,827,Number of taxa: 827,#B7AD13,circle,0.9,0.9
SO80A,1129,Number of taxa: 1129,#B29215,circle,0.9,0.9
SO82A,865,Number of taxa: 865,#B7AD13,circle,0.9,0.9
SP04A,1192,Number of taxa: 1192,#B29215,circle,0.9,0.9
SP05A,997,Number of taxa: 997,#B7AD13,circle,0.9,0.9
SP57A,928,Number of taxa: 928,#B7AD13,circle,0.9,0.9
ST17A,1293,Number of taxa: 1293,#AD7716,circle,0.9,0.9
ST22A,1170,Number of taxa: 1170,#B29215,circle,0.9,0.9
ST31A,1005,Number of taxa: 1005,#B29215,circle,0.9,0.9
ST40A,1089,Number of taxa: 1089,#B29215,circle,0.9,0.9
ST41A,1021,Number of taxa: 1021,#B29215,circle,0.9,0.9
ST55A,1031,Number of taxa: 1031,#B29215,circle,0.9,0.9
ST56A,1031,Number of taxa: 1031,#B29215,circle,0.9,0.9
ST57A,1618,Number of taxa: 1618,#A85C17,circle,0.9,0.9
ST63A,1054,Number of taxa: 1054,#B29215,circle,0.9,0.9
ST67A,1183,Number of taxa: 1183,#B29215,circle,0.9,0.9
SU24A,1108,Number of taxa: 1108,#B29215,circle,0.9,0.9
SU33A,1068,Number of taxa: 1068,#B29215,circle,0.9,0.9
SU52A,978,Number of taxa: 978,#B7AD13,circle,0.9,0.9
SU60A,1356,Number of taxa: 1356,#AD7716,circle,0.9,0.9
SU73A,1466,Number of taxa: 1466,#AD7716,circle,0.9,0.9
SW43A,1280,Number of taxa: 1280,#AD7716,circle,0.9,0.9
SX19A,859,Number of taxa: 859,#B7AD13,circle,0.9,0.9
SX99A,1164,Number of taxa: 1164,#B29215,circle,0.9,0.9
SY08A,1286,Number of taxa: 1286,#AD7716,circle,0.9,0.9
SY58A,1031,Number of taxa: 1031,#B29215,circle,0.9,0.9
SZ69A,1113,Number of taxa: 1113,#B29215,circle,0.9,0.9
TA31A,518,Number of taxa: 518,#BCC812,circle,0.9,0.9
TF41A,935,Number of taxa: 935,#B7AD13,circle,0.9,0.9
TF42A,758,Number of taxa: 758,#B7AD13,circle,0.9,0.9
TF94A,902,Number of taxa: 902,#B7AD13,circle,0.9,0.9
TL02A,1132,Number of taxa: 1132,#B29215,circle,0.9,0.9
TL03A,1235,Number of taxa: 1235,#B29215,circle,0.9,0.9
TL16A,1018,Number of taxa: 1018,#B29215,circle,0.9,0.9
TL44A,1149,Number of taxa: 1149,#B29215,circle,0.9,0.9
TL46A,1346,Number of taxa: 1346,#AD7716,circle,0.9,0.9
TL51A,936,Number of taxa: 936,#B7AD13,circle,0.9,0.9
TL54A,1068,Number of taxa: 1068,#B29215,circle,0.9,0.9
TL58A,1033,Number of taxa: 1033,#B29215,circle,0.9,0.9
TL66A,1171,Number of taxa: 1171,#B29215,circle,0.9,0.9
TL75A,746,Number of taxa: 746,#BCC812,circle,0.9,0.9
TL85A,702,Number of taxa: 702,#BCC812,circle,0.9,0.9
TL92A,1100,Number of taxa: 1100,#B29215,circle,0.9,0.9
TL95A,830,Number of taxa: 830,#B7AD13,circle,0.9,0.9
TM05A,963,Number of taxa: 963,#B7AD13,circle,0.9,0.9
TM16A,838,Number of taxa: 838,#B7AD13,circle,0.9,0.9
TM38A,1007,Number of taxa: 1007,#B29215,circle,0.9,0.9
TQ13A,1010,Number of taxa: 1010,#B29215,circle,0.9,0.9
TQ22A,991,Number of taxa: 991,#B7AD13,circle,0.9,0.9
TQ40A,1320,Number of taxa: 1320,#AD7716,circle,0.9,0.9
TQ67A,1423,Number of taxa: 1423,#AD7716,circle,0.9,0.9
TQ75A,1241,Number of taxa: 1241,#B29215,circle,0.9,0.9
TQ84A,773,Number of taxa: 773,#B7AD13,circle,0.9,0.9
TQ98A,880,Number of taxa: 880,#B7AD13,circle,0.9,0.9
SV81A,866,Number of taxa: 866,#B7AD13,circle,0.9,0.9
SV91A,1106,Number of taxa: 1106,#B29215,circle,0.9,0.9
G42A,382,Number of taxa: 382,#C1E311,circle,0.9,0.9
G52A,503,Number of taxa: 503,#BCC812,circle,0.9,0.9
G62A,719,Number of taxa: 719,#BCC812,circle,0.9,0.9
HU34A,406,Number of taxa: 406,#C1E311,circle,0.9,0.9
HU43A,572,Number of taxa: 572,#BCC812,circle,0.9,0.9
HU47A,347,Number of taxa: 347,#C1E311,circle,0.9,0.9
HY31A,541,Number of taxa: 541,#BCC812,circle,0.9,0.9
J38A,777,Number of taxa: 777,#B7AD13,circle,0.9,0.9
L96A,369,Number of taxa: 369,#C1E311,circle,0.9,0.9
NB10A,497,Number of taxa: 497,#C1E311,circle,0.9,0.9
NG46A,506,Number of taxa: 506,#BCC812,circle,0.9,0.9
NH04A,350,Number of taxa: 350,#C1E311,circle,0.9,0.9
NH08A,327,Number of taxa: 327,#C1E311,circle,0.9,0.9
NN39A,384,Number of taxa: 384,#C1E311,circle,0.9,0.9
NN64A,613,Number of taxa: 613,#BCC812,circle,0.9,0.9
NO22A,700,Number of taxa: 700,#BCC812,circle,0.9,0.9
NO27A,562,Number of taxa: 562,#BCC812,circle,0.9,0.9
NS28A,998,Number of taxa: 998,#B7AD13,circle,0.9,0.9
NS34A,648,Number of taxa: 648,#BCC812,circle,0.9,0.9
NS37A,1038,Number of taxa: 1038,#B29215,circle,0.9,0.9
NT05A,547,Number of taxa: 547,#BCC812,circle,0.9,0.9
NZ43A,954,Number of taxa: 954,#B7AD13,circle,0.9,0.9
SD40A,1061,Number of taxa: 1061,#B29215,circle,0.9,0.9
SD72A,1003,Number of taxa: 1003,#B29215,circle,0.9,0.9
SE23A,1121,Number of taxa: 1121,#B29215,circle,0.9,0.9
SE28A,747,Number of taxa: 747,#BCC812,circle,0.9,0.9
SE78A,908,Number of taxa: 908,#B7AD13,circle,0.9,0.9
SK10A,961,Number of taxa: 961,#B7AD13,circle,0.9,0.9
SO66A,895,Number of taxa: 895,#B7AD13,circle,0.9,0.9
SP18A,1103,Number of taxa: 1103,#B29215,circle,0.9,0.9
SP30A,1016,Number of taxa: 1016,#B29215,circle,0.9,0.9
TF15A,818,Number of taxa: 818,#B7AD13,circle,0.9,0.9
TG04A,1075,Number of taxa: 1075,#B29215,circle,0.9,0.9
TQ20A,1199,Number of taxa: 1199,#B29215,circle,0.9,0.9
TQ33A,1074,Number of taxa: 1074,#B29215,circle,0.9,0.9
W07A,415,Number of taxa: 415,#C1E311,circle,0.9,0.9
W16A,529,Number of taxa: 529,#BCC812,circle,0.9,0.9
NZ38A,551,Number of taxa: 551,#BCC812,circle,0.9,0.9
SE04A,892,Number of taxa: 892,#B7AD13,circle,0.9,0.9
SD93A,650,Number of taxa: 650,#BCC812,circle,0.9,0.9
SN32A,699,Number of taxa: 699,#BCC812,circle,0.9,0.9
HU44A,657,Number of taxa: 657,#BCC812,circle,0.9,0.9
NG25A,513,Number of taxa: 513,#BCC812,circle,0.9,0.9
NG45A,543,Number of taxa: 543,#BCC812,circle,0.9,0.9
NG52A,549,Number of taxa: 549,#BCC812,circle,0.9,0.9
NG54A,530,Number of taxa: 530,#BCC812,circle,0.9,0.9
NG61A,582,Number of taxa: 582,#BCC812,circle,0.9,0.9
NM45A,614,Number of taxa: 614,#BCC812,circle,0.9,0.9
NT80A,504,Number of taxa: 504,#BCC812,circle,0.9,0.9
NY99A,609,Number of taxa: 609,#BCC812,circle,0.9,0.9
SD59A,1109,Number of taxa: 1109,#B29215,circle,0.9,0.9
SK58A,1127,Number of taxa: 1127,#B29215,circle,0.9,0.9
SN72A,757,Number of taxa: 757,#B7AD13,circle,0.9,0.9
SP67A,712,Number of taxa: 712,#BCC812,circle,0.9,0.9
B71A,528,Number of taxa: 528,#BCC812,circle,0.9,0.9
B81A,377,Number of taxa: 377,#C1E311,circle,0.9,0.9
B91A,395,Number of taxa: 395,#C1E311,circle,0.9,0.9
B92A,410,Number of taxa: 410,#C1E311,circle,0.9,0.9
B93A,467,Number of taxa: 467,#C1E311,circle,0.9,0.9
C02A,467,Number of taxa: 467,#C1E311,circle,0.9,0.9
C14A,557,Number of taxa: 557,#BCC812,circle,0.9,0.9
C70A,473,Number of taxa: 473,#C1E311,circle,0.9,0.9
J43A,737,Number of taxa: 737,#BCC812,circle,0.9,0.9
L75A,498,Number of taxa: 498,#C1E311,circle,0.9,0.9
M13A,438,Number of taxa: 438,#C1E311,circle,0.9,0.9
NR73A,542,Number of taxa: 542,#BCC812,circle,0.9,0.9
NR84A,595,Number of taxa: 595,#BCC812,circle,0.9,0.9
NT18A,1118,Number of taxa: 1118,#B29215,circle,0.9,0.9
NT58A,917,Number of taxa: 917,#B7AD13,circle,0.9,0.9
NT70A,540,Number of taxa: 540,#BCC812,circle,0.9,0.9
NT91A,544,Number of taxa: 544,#BCC812,circle,0.9,0.9
NU13A,936,Number of taxa: 936,#B7AD13,circle,0.9,0.9
NU14A,719,Number of taxa: 719,#BCC812,circle,0.9,0.9
NU22A,861,Number of taxa: 861,#B7AD13,circle,0.9,0.9
NU23A,556,Number of taxa: 556,#BCC812,circle,0.9,0.9
NY41A,666,Number of taxa: 666,#BCC812,circle,0.9,0.9
NY76A,847,Number of taxa: 847,#B7AD13,circle,0.9,0.9
NY82A,703,Number of taxa: 703,#BCC812,circle,0.9,0.9
NY95A,705,Number of taxa: 705,#BCC812,circle,0.9,0.9
NY98A,642,Number of taxa: 642,#BCC812,circle,0.9,0.9
NZ08A,755,Number of taxa: 755,#B7AD13,circle,0.9,0.9
NZ09A,665,Number of taxa: 665,#BCC812,circle,0.9,0.9
NZ17A,717,Number of taxa: 717,#BCC812,circle,0.9,0.9
NZ20A,671,Number of taxa: 671,#BCC812,circle,0.9,0.9
NZ27A,786,Number of taxa: 786,#B7AD13,circle,0.9,0.9
NZ29A,763,Number of taxa: 763,#B7AD13,circle,0.9,0.9
NZ36A,1109,Number of taxa: 1109,#B29215,circle,0.9,0.9
NZ37A,790,Number of taxa: 790,#B7AD13,circle,0.9,0.9
NZ41A,1013,Number of taxa: 1013,#B29215,circle,0.9,0.9
O13A,961,Number of taxa: 961,#B7AD13,circle,0.9,0.9
O24A,736,Number of taxa: 736,#BCC812,circle,0.9,0.9
SD18A,872,Number of taxa: 872,#B7AD13,circle,0.9,0.9
SD63A,964,Number of taxa: 964,#B7AD13,circle,0.9,0.9
SD80A,1103,Number of taxa: 1103,#B29215,circle,0.9,0.9
SE00A,513,Number of taxa: 513,#BCC812,circle,0.9,0.9
SE02A,934,Number of taxa: 934,#B7AD13,circle,0.9,0.9
SE11A,803,Number of taxa: 803,#B7AD13,circle,0.9,0.9
SE42A,1012,Number of taxa: 1012,#B29215,circle,0.9,0.9
SE60A,958,Number of taxa: 958,#B7AD13,circle,0.9,0.9
SE63A,797,Number of taxa: 797,#B7AD13,circle,0.9,0.9
SE85A,588,Number of taxa: 588,#BCC812,circle,0.9,0.9
SH56A,1032,Number of taxa: 1032,#B29215,circle,0.9,0.9
SH78A,1111,Number of taxa: 1111,#B29215,circle,0.9,0.9
SJ45A,816,Number of taxa: 816,#B7AD13,circle,0.9,0.9
SJ56A,790,Number of taxa: 790,#B7AD13,circle,0.9,0.9
SJ78A,992,Number of taxa: 992,#B7AD13,circle,0.9,0.9
SJ98A,978,Number of taxa: 978,#B7AD13,circle,0.9,0.9
SK05A,841,Number of taxa: 841,#B7AD13,circle,0.9,0.9
SK13A,773,Number of taxa: 773,#B7AD13,circle,0.9,0.9
SK36A,1060,Number of taxa: 1060,#B29215,circle,0.9,0.9
SK49A,1003,Number of taxa: 1003,#B29215,circle,0.9,0.9
SK83A,901,Number of taxa: 901,#B7AD13,circle,0.9,0.9
SK87A,1027,Number of taxa: 1027,#B29215,circle,0.9,0.9
SM72A,882,Number of taxa: 882,#B7AD13,circle,0.9,0.9
SO44A,807,Number of taxa: 807,#B7AD13,circle,0.9,0.9
SO76A,1074,Number of taxa: 1074,#B29215,circle,0.9,0.9
SP29A,958,Number of taxa: 958,#B7AD13,circle,0.9,0.9
SP47A,996,Number of taxa: 996,#B7AD13,circle,0.9,0.9
SP77A,777,Number of taxa: 777,#B7AD13,circle,0.9,0.9
SS91A,850,Number of taxa: 850,#B7AD13,circle,0.9,0.9
SU09A,928,Number of taxa: 928,#B7AD13,circle,0.9,0.9
SU34A,1036,Number of taxa: 1036,#B29215,circle,0.9,0.9
SU82A,1124,Number of taxa: 1124,#B29215,circle,0.9,0.9
SU91A,1032,Number of taxa: 1032,#B29215,circle,0.9,0.9
SW53A,1400,Number of taxa: 1400,#AD7716,circle,0.9,0.9
SW95A,942,Number of taxa: 942,#B7AD13,circle,0.9,0.9
SX73A,944,Number of taxa: 944,#B7AD13,circle,0.9,0.9
SY28A,818,Number of taxa: 818,#B7AD13,circle,0.9,0.9
SY39A,1066,Number of taxa: 1066,#B29215,circle,0.9,0.9
SY78A,1210,Number of taxa: 1210,#B29215,circle,0.9,0.9
SY79A,1016,Number of taxa: 1016,#B29215,circle,0.9,0.9
SZ07A,1197,Number of taxa: 1197,#B29215,circle,0.9,0.9
SZ48A,1208,Number of taxa: 1208,#B29215,circle,0.9,0.9
SZ68A,1134,Number of taxa: 1134,#B29215,circle,0.9,0.9
TA07A,702,Number of taxa: 702,#BCC812,circle,0.9,0.9
TA08A,1099,Number of taxa: 1099,#B29215,circle,0.9,0.9
TA17A,666,Number of taxa: 666,#BCC812,circle,0.9,0.9
TF63A,1033,Number of taxa: 1033,#B29215,circle,0.9,0.9
TG10A,1063,Number of taxa: 1063,#B29215,circle,0.9,0.9
TM46A,1192,Number of taxa: 1192,#B29215,circle,0.9,0.9
TM58A,972,Number of taxa: 972,#B7AD13,circle,0.9,0.9
TQ10A,1152,Number of taxa: 1152,#B29215,circle,0.9,0.9
TQ11A,1059,Number of taxa: 1059,#B29215,circle,0.9,0.9
TQ30A,1331,Number of taxa: 1331,#AD7716,circle,0.9,0.9
TQ60A,1200,Number of taxa: 1200,#B29215,circle,0.9,0.9
TQ64A,908,Number of taxa: 908,#B7AD13,circle,0.9,0.9
TQ65A,1114,Number of taxa: 1114,#B29215,circle,0.9,0.9
TQ74A,867,Number of taxa: 867,#B7AD13,circle,0.9,0.9
WV38A,1138,Number of taxa: 1138,#B29215,circle,0.9,0.9
C31A,545,Number of taxa: 545,#BCC812,circle,0.9,0.9
C50A,485,Number of taxa: 485,#C1E311,circle,0.9,0.9
D11A,509,Number of taxa: 509,#BCC812,circle,0.9,0.9
D12A,479,Number of taxa: 479,#C1E311,circle,0.9,0.9
G91A,453,Number of taxa: 453,#C1E311,circle,0.9,0.9
H34A,565,Number of taxa: 565,#BCC812,circle,0.9,0.9
H45A,506,Number of taxa: 506,#BCC812,circle,0.9,0.9
H66A,433,Number of taxa: 433,#C1E311,circle,0.9,0.9
H69A,365,Number of taxa: 365,#C1E311,circle,0.9,0.9
H78A,588,Number of taxa: 588,#BCC812,circle,0.9,0.9
H99A,752,Number of taxa: 752,#B7AD13,circle,0.9,0.9
J02A,670,Number of taxa: 670,#BCC812,circle,0.9,0.9
J19A,534,Number of taxa: 534,#BCC812,circle,0.9,0.9
J49A,724,Number of taxa: 724,#BCC812,circle,0.9,0.9
L86A,410,Number of taxa: 410,#C1E311,circle,0.9,0.9
L94A,390,Number of taxa: 390,#C1E311,circle,0.9,0.9
M06A,547,Number of taxa: 547,#BCC812,circle,0.9,0.9
NB00A,421,Number of taxa: 421,#C1E311,circle,0.9,0.9
NB01A,281,Number of taxa: 281,#C1E311,circle,0.9,0.9
NB03A,490,Number of taxa: 490,#C1E311,circle,0.9,0.9
NB12A,295,Number of taxa: 295,#C1E311,circle,0.9,0.9
NB41A,255,Number of taxa: 255,#C1E311,circle,0.9,0.9
NC96A,518,Number of taxa: 518,#BCC812,circle,0.9,0.9
NH85A,839,Number of taxa: 839,#B7AD13,circle,0.9,0.9
NS27A,790,Number of taxa: 790,#B7AD13,circle,0.9,0.9
NS65A,973,Number of taxa: 973,#B7AD13,circle,0.9,0.9
NT48A,870,Number of taxa: 870,#B7AD13,circle,0.9,0.9
O03A,753,Number of taxa: 753,#B7AD13,circle,0.9,0.9
O23A,962,Number of taxa: 962,#B7AD13,circle,0.9,0.9
R66A,604,Number of taxa: 604,#BCC812,circle,0.9,0.9
S66A,590,Number of taxa: 590,#BCC812,circle,0.9,0.9
S76A,602,Number of taxa: 602,#BCC812,circle,0.9,0.9
SD47A,1399,Number of taxa: 1399,#AD7716,circle,0.9,0.9
SO56A,925,Number of taxa: 925,#B7AD13,circle,0.9,0.9
