gr,richness,caption,colour,shape,opacity,size
NH68,680,Number of taxa: 680,#BCC812,square,0.9,0.9
NH69,788,Number of taxa: 788,#B7AD13,square,0.9,0.9
NH72,429,Number of taxa: 429,#C1E311,square,0.9,0.9
NH73,525,Number of taxa: 525,#BCC812,square,0.9,0.9
NH92,650,Number of taxa: 650,#BCC812,square,0.9,0.9
NH93,449,Number of taxa: 449,#C1E311,square,0.9,0.9
NJ12,544,Number of taxa: 544,#BCC812,square,0.9,0.9
NJ32,476,Number of taxa: 476,#C1E311,square,0.9,0.9
NJ40,509,Number of taxa: 509,#BCC812,square,0.9,0.9
NK14,590,Number of taxa: 590,#BCC812,square,0.9,0.9
NM43,621,Number of taxa: 621,#BCC812,square,0.9,0.9
NN01,517,Number of taxa: 517,#BCC812,square,0.9,0.9
NN36,345,Number of taxa: 345,#C1E311,square,0.9,0.9
NN37,405,Number of taxa: 405,#C1E311,square,0.9,0.9
NN48,438,Number of taxa: 438,#C1E311,square,0.9,0.9
NN51,569,Number of taxa: 569,#BCC812,square,0.9,0.9
NN53,742,Number of taxa: 742,#BCC812,square,0.9,0.9
NN60,703,Number of taxa: 703,#BCC812,square,0.9,0.9
NN63,599,Number of taxa: 599,#BCC812,square,0.9,0.9
NN71,487,Number of taxa: 487,#C1E311,square,0.9,0.9
NN73,507,Number of taxa: 507,#BCC812,square,0.9,0.9
NN79,653,Number of taxa: 653,#BCC812,square,0.9,0.9
NN93,478,Number of taxa: 478,#C1E311,square,0.9,0.9
NO08,500,Number of taxa: 500,#BCC812,square,0.9,0.9
NO13,746,Number of taxa: 746,#BCC812,square,0.9,0.9
NO15,568,Number of taxa: 568,#BCC812,square,0.9,0.9
NO16,616,Number of taxa: 616,#BCC812,square,0.9,0.9
NO41,849,Number of taxa: 849,#B7AD13,square,0.9,0.9
NO53,795,Number of taxa: 795,#B7AD13,square,0.9,0.9
NO54,604,Number of taxa: 604,#BCC812,square,0.9,0.9
NR44,469,Number of taxa: 469,#C1E311,square,0.9,0.9
NR74,459,Number of taxa: 459,#C1E311,square,0.9,0.9
NR76,576,Number of taxa: 576,#BCC812,square,0.9,0.9
NR77,612,Number of taxa: 612,#BCC812,square,0.9,0.9
NR79,622,Number of taxa: 622,#BCC812,square,0.9,0.9
NR83,599,Number of taxa: 599,#BCC812,square,0.9,0.9
NR85,484,Number of taxa: 484,#C1E311,square,0.9,0.9
NS04,575,Number of taxa: 575,#BCC812,square,0.9,0.9
NS05,697,Number of taxa: 697,#BCC812,square,0.9,0.9
NS07,555,Number of taxa: 555,#BCC812,square,0.9,0.9
NS19,510,Number of taxa: 510,#BCC812,square,0.9,0.9
NS29,650,Number of taxa: 650,#BCC812,square,0.9,0.9
NS49,541,Number of taxa: 541,#BCC812,square,0.9,0.9
NS64,407,Number of taxa: 407,#C1E311,square,0.9,0.9
NS71,579,Number of taxa: 579,#BCC812,square,0.9,0.9
NS78,491,Number of taxa: 491,#C1E311,square,0.9,0.9
NS80,530,Number of taxa: 530,#BCC812,square,0.9,0.9
NS84,783,Number of taxa: 783,#B7AD13,square,0.9,0.9
NS99,872,Number of taxa: 872,#B7AD13,square,0.9,0.9
NT00,673,Number of taxa: 673,#BCC812,square,0.9,0.9
NT08,944,Number of taxa: 944,#B7AD13,square,0.9,0.9
NT09,775,Number of taxa: 775,#B7AD13,square,0.9,0.9
NT12,514,Number of taxa: 514,#BCC812,square,0.9,0.9
NT21,539,Number of taxa: 539,#BCC812,square,0.9,0.9
NT36,944,Number of taxa: 944,#B7AD13,square,0.9,0.9
NT44,676,Number of taxa: 676,#BCC812,square,0.9,0.9
NT60,506,Number of taxa: 506,#BCC812,square,0.9,0.9
NU21,1070,Number of taxa: 1070,#B29215,square,0.9,0.9
NX35,505,Number of taxa: 505,#BCC812,square,0.9,0.9
NX46,823,Number of taxa: 823,#B7AD13,square,0.9,0.9
NX79,510,Number of taxa: 510,#BCC812,square,0.9,0.9
NX88,564,Number of taxa: 564,#BCC812,square,0.9,0.9
NX97,970,Number of taxa: 970,#B7AD13,square,0.9,0.9
NY10,706,Number of taxa: 706,#BCC812,square,0.9,0.9
NY23,780,Number of taxa: 780,#B7AD13,square,0.9,0.9
NY29,532,Number of taxa: 532,#BCC812,square,0.9,0.9
NY33,760,Number of taxa: 760,#B7AD13,square,0.9,0.9
NY65,723,Number of taxa: 723,#BCC812,square,0.9,0.9
NY67,629,Number of taxa: 629,#BCC812,square,0.9,0.9
NY87,736,Number of taxa: 736,#BCC812,square,0.9,0.9
NZ07,619,Number of taxa: 619,#BCC812,square,0.9,0.9
NZ18,701,Number of taxa: 701,#BCC812,square,0.9,0.9
NZ80,941,Number of taxa: 941,#B7AD13,square,0.9,0.9
S22,639,Number of taxa: 639,#BCC812,square,0.9,0.9
S74,635,Number of taxa: 635,#BCC812,square,0.9,0.9
SD37,1042,Number of taxa: 1042,#B29215,square,0.9,0.9
SD38,981,Number of taxa: 981,#B7AD13,square,0.9,0.9
SD42,1017,Number of taxa: 1017,#B29215,square,0.9,0.9
SD48,1119,Number of taxa: 1119,#B29215,square,0.9,0.9
SD71,1129,Number of taxa: 1129,#B29215,square,0.9,0.9
SD76,873,Number of taxa: 873,#B7AD13,square,0.9,0.9
SD83,975,Number of taxa: 975,#B7AD13,square,0.9,0.9
SE06,728,Number of taxa: 728,#BCC812,square,0.9,0.9
SE12,811,Number of taxa: 811,#B7AD13,square,0.9,0.9
SE26,819,Number of taxa: 819,#B7AD13,square,0.9,0.9
SE62,725,Number of taxa: 725,#BCC812,square,0.9,0.9
SH22,770,Number of taxa: 770,#B7AD13,square,0.9,0.9
SH49,738,Number of taxa: 738,#BCC812,square,0.9,0.9
SH63,739,Number of taxa: 739,#BCC812,square,0.9,0.9
SH70,675,Number of taxa: 675,#BCC812,square,0.9,0.9
SH80,639,Number of taxa: 639,#BCC812,square,0.9,0.9
SH82,516,Number of taxa: 516,#BCC812,square,0.9,0.9
SH94,656,Number of taxa: 656,#BCC812,square,0.9,0.9
SH95,645,Number of taxa: 645,#BCC812,square,0.9,0.9
SJ03,560,Number of taxa: 560,#BCC812,square,0.9,0.9
SJ74,915,Number of taxa: 915,#B7AD13,square,0.9,0.9
SJ81,837,Number of taxa: 837,#B7AD13,square,0.9,0.9
SJ83,889,Number of taxa: 889,#B7AD13,square,0.9,0.9
SK09,771,Number of taxa: 771,#B7AD13,square,0.9,0.9
SK18,864,Number of taxa: 864,#B7AD13,square,0.9,0.9
SK22,1173,Number of taxa: 1173,#B29215,square,0.9,0.9
SK26,1230,Number of taxa: 1230,#B29215,square,0.9,0.9
SK39,899,Number of taxa: 899,#B7AD13,square,0.9,0.9
SK41,1006,Number of taxa: 1006,#B29215,square,0.9,0.9
SN82,649,Number of taxa: 649,#BCC812,square,0.9,0.9
SN87,416,Number of taxa: 416,#C1E311,square,0.9,0.9
SN95,635,Number of taxa: 635,#BCC812,square,0.9,0.9
SN97,607,Number of taxa: 607,#BCC812,square,0.9,0.9
SO16,656,Number of taxa: 656,#BCC812,square,0.9,0.9
SO32,843,Number of taxa: 843,#B7AD13,square,0.9,0.9
SO36,847,Number of taxa: 847,#B7AD13,square,0.9,0.9
SO94,1173,Number of taxa: 1173,#B29215,square,0.9,0.9
SP22,968,Number of taxa: 968,#B7AD13,square,0.9,0.9
SS98,736,Number of taxa: 736,#BCC812,square,0.9,0.9
ST20,877,Number of taxa: 877,#B7AD13,square,0.9,0.9
ST28,1047,Number of taxa: 1047,#B29215,square,0.9,0.9
SX36,975,Number of taxa: 975,#B7AD13,square,0.9,0.9
SX78,967,Number of taxa: 967,#B7AD13,square,0.9,0.9
SX98,1230,Number of taxa: 1230,#B29215,square,0.9,0.9
TF14,749,Number of taxa: 749,#BCC812,square,0.9,0.9
TL25,1131,Number of taxa: 1131,#B29215,square,0.9,0.9
TL53,995,Number of taxa: 995,#B7AD13,square,0.9,0.9
TL65,877,Number of taxa: 877,#B7AD13,square,0.9,0.9
TL91,857,Number of taxa: 857,#B7AD13,square,0.9,0.9
TQ24,1241,Number of taxa: 1241,#B29215,square,0.9,0.9
V49,405,Number of taxa: 405,#C1E311,square,0.9,0.9
V88,501,Number of taxa: 501,#BCC812,square,0.9,0.9
W02,688,Number of taxa: 688,#BCC812,square,0.9,0.9
W13,625,Number of taxa: 625,#BCC812,square,0.9,0.9
W14,434,Number of taxa: 434,#C1E311,square,0.9,0.9
W15,368,Number of taxa: 368,#C1E311,square,0.9,0.9
W58,374,Number of taxa: 374,#C1E311,square,0.9,0.9
WV47,935,Number of taxa: 935,#B7AD13,square,0.9,0.9
NS56,1344,Number of taxa: 1344,#AD7716,square,0.9,0.9
NZ21,1070,Number of taxa: 1070,#B29215,square,0.9,0.9
O22,884,Number of taxa: 884,#B7AD13,square,0.9,0.9
R30,452,Number of taxa: 452,#C1E311,square,0.9,0.9
S77,600,Number of taxa: 600,#BCC812,square,0.9,0.9
SD31,1487,Number of taxa: 1487,#AD7716,square,0.9,0.9
SD53,1112,Number of taxa: 1112,#B29215,square,0.9,0.9
SE22,985,Number of taxa: 985,#B7AD13,square,0.9,0.9
SE32,1116,Number of taxa: 1116,#B29215,square,0.9,0.9
SE91,945,Number of taxa: 945,#B7AD13,square,0.9,0.9
SJ38,1256,Number of taxa: 1256,#AD7716,square,0.9,0.9
SJ79,1018,Number of taxa: 1018,#B29215,square,0.9,0.9
SJ89,1257,Number of taxa: 1257,#AD7716,square,0.9,0.9
SJ99,1092,Number of taxa: 1092,#B29215,square,0.9,0.9
SK23,766,Number of taxa: 766,#B7AD13,square,0.9,0.9
SK53,1454,Number of taxa: 1454,#AD7716,square,0.9,0.9
SK54,1319,Number of taxa: 1319,#AD7716,square,0.9,0.9
SK62,857,Number of taxa: 857,#B7AD13,square,0.9,0.9
SK81,866,Number of taxa: 866,#B7AD13,square,0.9,0.9
SO05,886,Number of taxa: 886,#B7AD13,square,0.9,0.9
SO48,827,Number of taxa: 827,#B7AD13,square,0.9,0.9
SO80,1129,Number of taxa: 1129,#B29215,square,0.9,0.9
SO82,865,Number of taxa: 865,#B7AD13,square,0.9,0.9
SP04,1192,Number of taxa: 1192,#B29215,square,0.9,0.9
SP05,997,Number of taxa: 997,#B7AD13,square,0.9,0.9
SP57,928,Number of taxa: 928,#B7AD13,square,0.9,0.9
ST17,1293,Number of taxa: 1293,#AD7716,square,0.9,0.9
ST22,1170,Number of taxa: 1170,#B29215,square,0.9,0.9
ST31,1005,Number of taxa: 1005,#B29215,square,0.9,0.9
ST40,1089,Number of taxa: 1089,#B29215,square,0.9,0.9
ST41,1021,Number of taxa: 1021,#B29215,square,0.9,0.9
ST55,1031,Number of taxa: 1031,#B29215,square,0.9,0.9
ST56,1031,Number of taxa: 1031,#B29215,square,0.9,0.9
ST57,1618,Number of taxa: 1618,#A85C17,square,0.9,0.9
ST63,1054,Number of taxa: 1054,#B29215,square,0.9,0.9
ST67,1183,Number of taxa: 1183,#B29215,square,0.9,0.9
SU24,1108,Number of taxa: 1108,#B29215,square,0.9,0.9
SU33,1068,Number of taxa: 1068,#B29215,square,0.9,0.9
SU52,978,Number of taxa: 978,#B7AD13,square,0.9,0.9
SU60,1356,Number of taxa: 1356,#AD7716,square,0.9,0.9
SU73,1466,Number of taxa: 1466,#AD7716,square,0.9,0.9
SW43,1280,Number of taxa: 1280,#AD7716,square,0.9,0.9
SX19,859,Number of taxa: 859,#B7AD13,square,0.9,0.9
SX99,1164,Number of taxa: 1164,#B29215,square,0.9,0.9
SY08,1286,Number of taxa: 1286,#AD7716,square,0.9,0.9
SY58,1031,Number of taxa: 1031,#B29215,square,0.9,0.9
SZ69,1113,Number of taxa: 1113,#B29215,square,0.9,0.9
TA31,518,Number of taxa: 518,#BCC812,square,0.9,0.9
TF41,935,Number of taxa: 935,#B7AD13,square,0.9,0.9
TF42,758,Number of taxa: 758,#B7AD13,square,0.9,0.9
TF94,902,Number of taxa: 902,#B7AD13,square,0.9,0.9
TL02,1132,Number of taxa: 1132,#B29215,square,0.9,0.9
TL03,1235,Number of taxa: 1235,#B29215,square,0.9,0.9
TL16,1018,Number of taxa: 1018,#B29215,square,0.9,0.9
TL44,1149,Number of taxa: 1149,#B29215,square,0.9,0.9
TL46,1346,Number of taxa: 1346,#AD7716,square,0.9,0.9
TL51,936,Number of taxa: 936,#B7AD13,square,0.9,0.9
TL54,1068,Number of taxa: 1068,#B29215,square,0.9,0.9
TL58,1033,Number of taxa: 1033,#B29215,square,0.9,0.9
TL66,1171,Number of taxa: 1171,#B29215,square,0.9,0.9
TL75,746,Number of taxa: 746,#BCC812,square,0.9,0.9
TL85,702,Number of taxa: 702,#BCC812,square,0.9,0.9
TL92,1100,Number of taxa: 1100,#B29215,square,0.9,0.9
TL95,830,Number of taxa: 830,#B7AD13,square,0.9,0.9
TM05,963,Number of taxa: 963,#B7AD13,square,0.9,0.9
TM16,838,Number of taxa: 838,#B7AD13,square,0.9,0.9
TM38,1007,Number of taxa: 1007,#B29215,square,0.9,0.9
TQ13,1010,Number of taxa: 1010,#B29215,square,0.9,0.9
TQ22,991,Number of taxa: 991,#B7AD13,square,0.9,0.9
TQ40,1320,Number of taxa: 1320,#AD7716,square,0.9,0.9
TQ67,1423,Number of taxa: 1423,#AD7716,square,0.9,0.9
TQ75,1241,Number of taxa: 1241,#B29215,square,0.9,0.9
TQ84,773,Number of taxa: 773,#B7AD13,square,0.9,0.9
TQ98,880,Number of taxa: 880,#B7AD13,square,0.9,0.9
SV81,866,Number of taxa: 866,#B7AD13,square,0.9,0.9
SV91,1106,Number of taxa: 1106,#B29215,square,0.9,0.9
G42,382,Number of taxa: 382,#C1E311,square,0.9,0.9
G52,503,Number of taxa: 503,#BCC812,square,0.9,0.9
G62,719,Number of taxa: 719,#BCC812,square,0.9,0.9
HU34,406,Number of taxa: 406,#C1E311,square,0.9,0.9
HU43,572,Number of taxa: 572,#BCC812,square,0.9,0.9
HU47,347,Number of taxa: 347,#C1E311,square,0.9,0.9
HY31,541,Number of taxa: 541,#BCC812,square,0.9,0.9
J38,777,Number of taxa: 777,#B7AD13,square,0.9,0.9
L96,369,Number of taxa: 369,#C1E311,square,0.9,0.9
NB10,497,Number of taxa: 497,#C1E311,square,0.9,0.9
NG46,506,Number of taxa: 506,#BCC812,square,0.9,0.9
NH04,350,Number of taxa: 350,#C1E311,square,0.9,0.9
NH08,327,Number of taxa: 327,#C1E311,square,0.9,0.9
NN39,384,Number of taxa: 384,#C1E311,square,0.9,0.9
NN64,613,Number of taxa: 613,#BCC812,square,0.9,0.9
NO22,700,Number of taxa: 700,#BCC812,square,0.9,0.9
NO27,562,Number of taxa: 562,#BCC812,square,0.9,0.9
NS28,998,Number of taxa: 998,#B7AD13,square,0.9,0.9
NS34,648,Number of taxa: 648,#BCC812,square,0.9,0.9
NS37,1038,Number of taxa: 1038,#B29215,square,0.9,0.9
NT05,547,Number of taxa: 547,#BCC812,square,0.9,0.9
NZ43,954,Number of taxa: 954,#B7AD13,square,0.9,0.9
SD40,1061,Number of taxa: 1061,#B29215,square,0.9,0.9
SD72,1003,Number of taxa: 1003,#B29215,square,0.9,0.9
SE23,1121,Number of taxa: 1121,#B29215,square,0.9,0.9
SE28,747,Number of taxa: 747,#BCC812,square,0.9,0.9
SE78,908,Number of taxa: 908,#B7AD13,square,0.9,0.9
SK10,961,Number of taxa: 961,#B7AD13,square,0.9,0.9
SO66,895,Number of taxa: 895,#B7AD13,square,0.9,0.9
SP18,1103,Number of taxa: 1103,#B29215,square,0.9,0.9
SP30,1016,Number of taxa: 1016,#B29215,square,0.9,0.9
TF15,818,Number of taxa: 818,#B7AD13,square,0.9,0.9
TG04,1075,Number of taxa: 1075,#B29215,square,0.9,0.9
TQ20,1199,Number of taxa: 1199,#B29215,square,0.9,0.9
TQ33,1074,Number of taxa: 1074,#B29215,square,0.9,0.9
W07,415,Number of taxa: 415,#C1E311,square,0.9,0.9
W16,529,Number of taxa: 529,#BCC812,square,0.9,0.9
NZ38,551,Number of taxa: 551,#BCC812,square,0.9,0.9
SE04,892,Number of taxa: 892,#B7AD13,square,0.9,0.9
SD93,650,Number of taxa: 650,#BCC812,square,0.9,0.9
SN32,699,Number of taxa: 699,#BCC812,square,0.9,0.9
HU44,657,Number of taxa: 657,#BCC812,square,0.9,0.9
NG25,513,Number of taxa: 513,#BCC812,square,0.9,0.9
NG45,543,Number of taxa: 543,#BCC812,square,0.9,0.9
NG52,549,Number of taxa: 549,#BCC812,square,0.9,0.9
NG54,530,Number of taxa: 530,#BCC812,square,0.9,0.9
NG61,582,Number of taxa: 582,#BCC812,square,0.9,0.9
NM45,614,Number of taxa: 614,#BCC812,square,0.9,0.9
NT80,504,Number of taxa: 504,#BCC812,square,0.9,0.9
NY99,609,Number of taxa: 609,#BCC812,square,0.9,0.9
SD59,1109,Number of taxa: 1109,#B29215,square,0.9,0.9
SK58,1127,Number of taxa: 1127,#B29215,square,0.9,0.9
SN72,757,Number of taxa: 757,#B7AD13,square,0.9,0.9
SP67,712,Number of taxa: 712,#BCC812,square,0.9,0.9
B71,528,Number of taxa: 528,#BCC812,square,0.9,0.9
B81,377,Number of taxa: 377,#C1E311,square,0.9,0.9
B91,395,Number of taxa: 395,#C1E311,square,0.9,0.9
B92,410,Number of taxa: 410,#C1E311,square,0.9,0.9
B93,467,Number of taxa: 467,#C1E311,square,0.9,0.9
C02,467,Number of taxa: 467,#C1E311,square,0.9,0.9
C14,557,Number of taxa: 557,#BCC812,square,0.9,0.9
C70,473,Number of taxa: 473,#C1E311,square,0.9,0.9
J43,737,Number of taxa: 737,#BCC812,square,0.9,0.9
L75,498,Number of taxa: 498,#C1E311,square,0.9,0.9
M13,438,Number of taxa: 438,#C1E311,square,0.9,0.9
NR73,542,Number of taxa: 542,#BCC812,square,0.9,0.9
NR84,595,Number of taxa: 595,#BCC812,square,0.9,0.9
NT18,1118,Number of taxa: 1118,#B29215,square,0.9,0.9
NT58,917,Number of taxa: 917,#B7AD13,square,0.9,0.9
NT70,540,Number of taxa: 540,#BCC812,square,0.9,0.9
NT91,544,Number of taxa: 544,#BCC812,square,0.9,0.9
NU13,936,Number of taxa: 936,#B7AD13,square,0.9,0.9
NU14,719,Number of taxa: 719,#BCC812,square,0.9,0.9
NU22,861,Number of taxa: 861,#B7AD13,square,0.9,0.9
NU23,556,Number of taxa: 556,#BCC812,square,0.9,0.9
NY41,666,Number of taxa: 666,#BCC812,square,0.9,0.9
NY76,847,Number of taxa: 847,#B7AD13,square,0.9,0.9
NY82,703,Number of taxa: 703,#BCC812,square,0.9,0.9
NY95,705,Number of taxa: 705,#BCC812,square,0.9,0.9
NY98,642,Number of taxa: 642,#BCC812,square,0.9,0.9
NZ08,755,Number of taxa: 755,#B7AD13,square,0.9,0.9
NZ09,665,Number of taxa: 665,#BCC812,square,0.9,0.9
NZ17,717,Number of taxa: 717,#BCC812,square,0.9,0.9
NZ20,671,Number of taxa: 671,#BCC812,square,0.9,0.9
NZ27,786,Number of taxa: 786,#B7AD13,square,0.9,0.9
NZ29,763,Number of taxa: 763,#B7AD13,square,0.9,0.9
NZ36,1109,Number of taxa: 1109,#B29215,square,0.9,0.9
NZ37,790,Number of taxa: 790,#B7AD13,square,0.9,0.9
NZ41,1013,Number of taxa: 1013,#B29215,square,0.9,0.9
O13,961,Number of taxa: 961,#B7AD13,square,0.9,0.9
O24,736,Number of taxa: 736,#BCC812,square,0.9,0.9
SD18,872,Number of taxa: 872,#B7AD13,square,0.9,0.9
SD63,964,Number of taxa: 964,#B7AD13,square,0.9,0.9
SD80,1103,Number of taxa: 1103,#B29215,square,0.9,0.9
SE00,513,Number of taxa: 513,#BCC812,square,0.9,0.9
SE02,934,Number of taxa: 934,#B7AD13,square,0.9,0.9
SE11,803,Number of taxa: 803,#B7AD13,square,0.9,0.9
SE42,1012,Number of taxa: 1012,#B29215,square,0.9,0.9
SE60,958,Number of taxa: 958,#B7AD13,square,0.9,0.9
SE63,797,Number of taxa: 797,#B7AD13,square,0.9,0.9
SE85,588,Number of taxa: 588,#BCC812,square,0.9,0.9
SH56,1032,Number of taxa: 1032,#B29215,square,0.9,0.9
SH78,1111,Number of taxa: 1111,#B29215,square,0.9,0.9
SJ45,816,Number of taxa: 816,#B7AD13,square,0.9,0.9
SJ56,790,Number of taxa: 790,#B7AD13,square,0.9,0.9
SJ78,992,Number of taxa: 992,#B7AD13,square,0.9,0.9
SJ98,978,Number of taxa: 978,#B7AD13,square,0.9,0.9
SK05,841,Number of taxa: 841,#B7AD13,square,0.9,0.9
SK13,773,Number of taxa: 773,#B7AD13,square,0.9,0.9
SK36,1060,Number of taxa: 1060,#B29215,square,0.9,0.9
SK49,1003,Number of taxa: 1003,#B29215,square,0.9,0.9
SK83,901,Number of taxa: 901,#B7AD13,square,0.9,0.9
SK87,1027,Number of taxa: 1027,#B29215,square,0.9,0.9
SM72,882,Number of taxa: 882,#B7AD13,square,0.9,0.9
SO44,807,Number of taxa: 807,#B7AD13,square,0.9,0.9
SO76,1074,Number of taxa: 1074,#B29215,square,0.9,0.9
SP29,958,Number of taxa: 958,#B7AD13,square,0.9,0.9
SP47,996,Number of taxa: 996,#B7AD13,square,0.9,0.9
SP77,777,Number of taxa: 777,#B7AD13,square,0.9,0.9
SS91,850,Number of taxa: 850,#B7AD13,square,0.9,0.9
SU09,928,Number of taxa: 928,#B7AD13,square,0.9,0.9
SU34,1036,Number of taxa: 1036,#B29215,square,0.9,0.9
SU82,1124,Number of taxa: 1124,#B29215,square,0.9,0.9
SU91,1032,Number of taxa: 1032,#B29215,square,0.9,0.9
SW53,1400,Number of taxa: 1400,#AD7716,square,0.9,0.9
SW95,942,Number of taxa: 942,#B7AD13,square,0.9,0.9
SX73,944,Number of taxa: 944,#B7AD13,square,0.9,0.9
SY28,818,Number of taxa: 818,#B7AD13,square,0.9,0.9
SY39,1066,Number of taxa: 1066,#B29215,square,0.9,0.9
SY78,1210,Number of taxa: 1210,#B29215,square,0.9,0.9
SY79,1016,Number of taxa: 1016,#B29215,square,0.9,0.9
SZ07,1197,Number of taxa: 1197,#B29215,square,0.9,0.9
SZ48,1208,Number of taxa: 1208,#B29215,square,0.9,0.9
SZ68,1134,Number of taxa: 1134,#B29215,square,0.9,0.9
TA07,702,Number of taxa: 702,#BCC812,square,0.9,0.9
TA08,1099,Number of taxa: 1099,#B29215,square,0.9,0.9
TA17,666,Number of taxa: 666,#BCC812,square,0.9,0.9
TF63,1033,Number of taxa: 1033,#B29215,square,0.9,0.9
TG10,1063,Number of taxa: 1063,#B29215,square,0.9,0.9
TM46,1192,Number of taxa: 1192,#B29215,square,0.9,0.9
TM58,972,Number of taxa: 972,#B7AD13,square,0.9,0.9
TQ10,1152,Number of taxa: 1152,#B29215,square,0.9,0.9
TQ11,1059,Number of taxa: 1059,#B29215,square,0.9,0.9
TQ30,1331,Number of taxa: 1331,#AD7716,square,0.9,0.9
TQ60,1200,Number of taxa: 1200,#B29215,square,0.9,0.9
TQ64,908,Number of taxa: 908,#B7AD13,square,0.9,0.9
TQ65,1114,Number of taxa: 1114,#B29215,square,0.9,0.9
TQ74,867,Number of taxa: 867,#B7AD13,square,0.9,0.9
WV38,1138,Number of taxa: 1138,#B29215,square,0.9,0.9
C31,545,Number of taxa: 545,#BCC812,square,0.9,0.9
C50,485,Number of taxa: 485,#C1E311,square,0.9,0.9
D11,509,Number of taxa: 509,#BCC812,square,0.9,0.9
D12,479,Number of taxa: 479,#C1E311,square,0.9,0.9
G91,453,Number of taxa: 453,#C1E311,square,0.9,0.9
H34,565,Number of taxa: 565,#BCC812,square,0.9,0.9
H45,506,Number of taxa: 506,#BCC812,square,0.9,0.9
H66,433,Number of taxa: 433,#C1E311,square,0.9,0.9
H69,365,Number of taxa: 365,#C1E311,square,0.9,0.9
H78,588,Number of taxa: 588,#BCC812,square,0.9,0.9
H99,752,Number of taxa: 752,#B7AD13,square,0.9,0.9
J02,670,Number of taxa: 670,#BCC812,square,0.9,0.9
J19,534,Number of taxa: 534,#BCC812,square,0.9,0.9
J49,724,Number of taxa: 724,#BCC812,square,0.9,0.9
L86,410,Number of taxa: 410,#C1E311,square,0.9,0.9
L94,390,Number of taxa: 390,#C1E311,square,0.9,0.9
M06,547,Number of taxa: 547,#BCC812,square,0.9,0.9
NB00,421,Number of taxa: 421,#C1E311,square,0.9,0.9
NB01,281,Number of taxa: 281,#C1E311,square,0.9,0.9
NB03,490,Number of taxa: 490,#C1E311,square,0.9,0.9
NB12,295,Number of taxa: 295,#C1E311,square,0.9,0.9
NB41,255,Number of taxa: 255,#C1E311,square,0.9,0.9
NC96,518,Number of taxa: 518,#BCC812,square,0.9,0.9
NH85,839,Number of taxa: 839,#B7AD13,square,0.9,0.9
NS27,790,Number of taxa: 790,#B7AD13,square,0.9,0.9
NS65,973,Number of taxa: 973,#B7AD13,square,0.9,0.9
NT48,870,Number of taxa: 870,#B7AD13,square,0.9,0.9
O03,753,Number of taxa: 753,#B7AD13,square,0.9,0.9
O23,962,Number of taxa: 962,#B7AD13,square,0.9,0.9
R66,604,Number of taxa: 604,#BCC812,square,0.9,0.9
S66,590,Number of taxa: 590,#BCC812,square,0.9,0.9
S76,602,Number of taxa: 602,#BCC812,square,0.9,0.9
SD47,1399,Number of taxa: 1399,#AD7716,square,0.9,0.9
SO56,925,Number of taxa: 925,#B7AD13,square,0.9,0.9
SP08,1329,Number of taxa: 1329,#AD7716,square,0.9,0.9
SW97,1145,Number of taxa: 1145,#B29215,square,0.9,0.9
SX25,1128,Number of taxa: 1128,#B29215,square,0.9,0.9
TQ12,955,Number of taxa: 955,#B7AD13,square,0.9,0.9
V87,449,Number of taxa: 449,#C1E311,square,0.9,0.9
W23,595,Number of taxa: 595,#BCC812,square,0.9,0.9
W24,360,Number of taxa: 360,#C1E311,square,0.9,0.9
W25,460,Number of taxa: 460,#C1E311,square,0.9,0.9
W33,579,Number of taxa: 579,#BCC812,square,0.9,0.9
W44,605,Number of taxa: 605,#BCC812,square,0.9,0.9
W45,536,Number of taxa: 536,#BCC812,square,0.9,0.9
W54,617,Number of taxa: 617,#BCC812,square,0.9,0.9
NG88,677,Number of taxa: 677,#BCC812,square,0.9,0.9
NR39,799,Number of taxa: 799,#B7AD13,square,0.9,0.9
NS48,764,Number of taxa: 764,#B7AD13,square,0.9,0.9
NX74,813,Number of taxa: 813,#B7AD13,square,0.9,0.9
NX77,588,Number of taxa: 588,#BCC812,square,0.9,0.9
SD84,845,Number of taxa: 845,#B7AD13,square,0.9,0.9
SD86,983,Number of taxa: 983,#B7AD13,square,0.9,0.9
SD94,789,Number of taxa: 789,#B7AD13,square,0.9,0.9
SE55,926,Number of taxa: 926,#B7AD13,square,0.9,0.9
SH33,965,Number of taxa: 965,#B7AD13,square,0.9,0.9
SH88,863,Number of taxa: 863,#B7AD13,square,0.9,0.9
SJ55,727,Number of taxa: 727,#BCC812,square,0.9,0.9
SJ59,1032,Number of taxa: 1032,#B29215,square,0.9,0.9
SK37,1158,Number of taxa: 1158,#B29215,square,0.9,0.9
